,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Movie ID,Character Name,speaker,dialogue,Emotion
1780,1781,65,25,1,You! You're the Heir of Slytherin. You're Voldemort.,2,Harry Potter,harry potter,You! You're the Heir of Slytherin. You're Voldemort.,anger
1781,1782,65,25,24,"Surely, you didn't think I was going to keep my filthy Muggle father's name? No. I fashioned myself a new name, a name I knew wizards everywhere would one day fear to speak, when I became the greatest sorcerer in the world.",2,Tom Riddle,tom riddle,"Surely, you didn't think I was going to keep my filthy Muggle father's name? No. I fashioned myself a new name, a name I knew wizards everywhere would one day fear to speak, when I became the greatest sorcerer in the world.",fear
1782,1783,65,25,1,Albus Dumbledore is the greatest sorcerer in the world!,2,Harry Potter,harry potter,Albus Dumbledore is the greatest sorcerer in the world!,surprise
1783,1784,65,25,24,Dumbledore's been driven out of this castle by the mere memory of me!,2,Tom Riddle,tom riddle,Dumbledore's been driven out of this castle by the mere memory of me!,anger
1784,1785,65,25,1,He'll never be gone! Not as long as those who remain are loyal to him! Fawkes?,2,Harry Potter,harry potter,He'll never be gone! Not as long as those who remain are loyal to him! Fawkes?,anger
1786,1787,66,25,24,"Let's match the power of Lord Voldemort, Heir of Salazar Slytherin, against the famous Harry Potter. Sethae- He- This. Parseltongue won't save you now, Potter. It only obeys me!",2,Tom Riddle,tom riddle,"Let's match the power of Lord Voldemort, Heir of Salazar Slytherin, against the famous Harry Potter. Sethae- He- This. Parseltongue won't save you now, Potter. It only obeys me!",anger
1787,1788,66,25,24,"No! Your bird may have blinded the basilisk, but it can still hear you!",2,Tom Riddle,tom riddle,"No! Your bird may have blinded the basilisk, but it can still hear you!",anger
1788,1789,66,25,24,"Yes, Potter, the process is nearly complete. In a few minutes Ginny will be dead, and I will cease to be a memory. Lord Voldemort will return- very much alive!",2,Tom Riddle,tom riddle,"Yes, Potter, the process is nearly complete. In a few minutes Ginny will be dead, and I will cease to be a memory. Lord Voldemort will return- very much alive!",sadness
1789,1790,66,25,1,Ginny-,2,Harry Potter,harry potter,Ginny-,joy
1792,1793,67,25,20,"Harry. It was me- but I swear, I didn't mean to! Riddle made me, and Harry, you're hurt!",2,Ginny Weasley,ginny weasley,"Harry. It was me- but I swear, I didn't mean to! Riddle made me, and Harry, you're hurt!",anger
1793,1794,67,25,1,"Don't worry. Ginny, you need to get yourself out. Follow the Chamber, and you'll find Ron. You were brilliant, Fawkes. I just wasn't quick enough Of course! Phoenix tears have healing powers. Thanks! It's alright, Ginny. It's over. It's just a memory.",2,Harry Potter,harry potter,"Don't worry. Ginny, you need to get yourself out. Follow the Chamber, and you'll find Ron. You were brilliant, Fawkes. I just wasn't quick enough Of course! Phoenix tears have healing powers. Thanks! It's alright, Ginny. It's over. It's just a memory.",fear
1794,1795,67,25,28,Amazing! This is just like magic!,2,Gilderoy Lockhart,gilderoy lockhart,Amazing! This is just like magic!,surprise
1802,1803,68,41,2,"Thanks, sir!",2,Ron Weasley,ron weasley,"Thanks, sir!",joy
1803,1804,68,41,4,"And now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban? I believe we- we want our gamekeeper back. Harry first, I want to thank you, Harry. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. And, um second, I sense that something is troubling you. Am I right, Harry?",2,Albus Dumbledore,albus dumbledore,"And now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban? I believe we- we want our gamekeeper back. Harry first, I want to thank you, Harry. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. And, um second, I sense that something is troubling you. Am I right, Harry?",fear
1804,1805,68,41,1,"It's just You see, sir I- I couldn't help but notice certain things, certain- certain similarities, between Tom Riddle and me.",2,Harry Potter,harry potter,"It's just You see, sir I- I couldn't help but notice certain things, certain- certain similarities, between Tom Riddle and me.",surprise
1805,1806,68,41,4,"I see. Well, you can speak Parseltongue, Harry. Why? Because Lord Voldemort can speak Parseltongue. If I'm not mistaken, Harry, he transferred some of his powers to you the night he gave you that scar.",2,Albus Dumbledore,albus dumbledore,"I see. Well, you can speak Parseltongue, Harry. Why? Because Lord Voldemort can speak Parseltongue. If I'm not mistaken, Harry, he transferred some of his powers to you the night he gave you that scar.",surprise
1807,1808,68,41,4,"Not intentionally, but yes.",2,Albus Dumbledore,albus dumbledore,"Not intentionally, but yes.",anger
1808,1809,68,41,1,So the Sorting Hat was right! I should be in Slytherin.,2,Harry Potter,harry potter,So the Sorting Hat was right! I should be in Slytherin.,surprise
1814,1815,69,41,1,Dobby! So this is your master! The family you serve is the Malfoys,2,Harry Potter,harry potter,Dobby! So this is your master! The family you serve is the Malfoys,anger
1816,1817,69,41,23,"I'll deal with you later. Out of my way, Potter! So, it's true-- you have returned!",2,Lucius Malfoy,lucius malfoy,"I'll deal with you later. Out of my way, Potter! So, it's true-- you have returned!",surprise
1817,1818,69,41,4,"When the governors learned that Arthur Weasley's daughter was taken into the Chamber, they saw fit to summon me back.",2,Albus Dumbledore,albus dumbledore,"When the governors learned that Arthur Weasley's daughter was taken into the Chamber, they saw fit to summon me back.",anger
1818,1819,69,41,23,Ridiculous!,2,Lucius Malfoy,lucius malfoy,Ridiculous!,surprise
1819,1820,69,41,4,"Curiously, Lucius, several of them were under the impression that you would curse their families, if they did not agree to suspend me in the first place.",2,Albus Dumbledore,albus dumbledore,"Curiously, Lucius, several of them were under the impression that you would curse their families, if they did not agree to suspend me in the first place.",anger
1820,1821,69,41,23,How dare you?!,2,Lucius Malfoy,lucius malfoy,How dare you?!,anger
1821,1822,69,41,4,I beg your pardon?,2,Albus Dumbledore,albus dumbledore,I beg your pardon?,anger
1824,1825,69,41,23,And? Who was it?,2,Lucius Malfoy,lucius malfoy,And? Who was it?,surprise
1826,1827,69,41,23,Ah!,2,Lucius Malfoy,lucius malfoy,Ah!,surprise
1828,1829,69,41,23,I see.,2,Lucius Malfoy,lucius malfoy,I see.,surprise
1831,1832,69,41,1,Don't worry. I will be.,2,Harry Potter,harry potter,Don't worry. I will be.,fear
1833,1834,69,41,27,Ahh! Oow!,2,Dobby,dobby,Ahh! Oow!,surprise
1834,1835,69,41,1,"Sir, I wonder if I could have that?",2,Harry Potter,harry potter,"Sir, I wonder if I could have that?",surprise
1835,1836,69,41,1,Mr. Malfoy! Mr. Malfoy! I have something of yours.,2,Harry Potter,harry potter,Mr. Malfoy! Mr. Malfoy! I have something of yours.,anger
1836,1837,69,41,23,Mine? I don't know what you're talking about.,2,Lucius Malfoy,lucius malfoy,Mine? I don't know what you're talking about.,surprise
1838,1839,69,41,23,"You do, do you? Why don't you prove it? Come, Dobby. Dobby!",2,Lucius Malfoy,lucius malfoy,"You do, do you? Why don't you prove it? Come, Dobby. Dobby!",anger
1840,1841,69,41,23,Dobby?,2,Lucius Malfoy,lucius malfoy,Dobby?,surprise
1841,1842,69,41,27,Master has given Dobby a sock!,2,Dobby,dobby,Master has given Dobby a sock!,surprise
1842,1843,69,41,23,What? I didn't give.,2,Lucius Malfoy,lucius malfoy,What? I didn't give.,surprise
1843,1844,69,41,27,Master has presented Dobby with clothes! Dobby is free!,2,Dobby,dobby,Master has presented Dobby with clothes! Dobby is free!,surprise
1844,1845,69,41,23,You've lost me my servant!,2,Lucius Malfoy,lucius malfoy,You've lost me my servant!,anger
1845,1846,69,41,27,You shall not harm Harry Potter!,2,Dobby,dobby,You shall not harm Harry Potter!,anger
1847,1848,69,41,23,"Your parents were meddlesome fools, too. You mark my words, Potter, one day soon you are going to meet the same sticky end!",2,Lucius Malfoy,lucius malfoy,"Your parents were meddlesome fools, too. You mark my words, Potter, one day soon you are going to meet the same sticky end!",anger
1848,1849,69,41,27,Harry Potter freed Dobby! How can Dobby ever repay him?,2,Dobby,dobby,Harry Potter freed Dobby! How can Dobby ever repay him?,anger
1850,1851,69,41,27,"Anything, sir!",2,Dobby,dobby,"Anything, sir!",anger
1851,1852,69,41,1,Never try to save my life again.,2,Harry Potter,harry potter,Never try to save my life again.,fear
1852,1853,70,36,126,"Welcome back, Sir Nicholas!",2,Other,other,"Welcome back, Sir Nicholas!",joy
1853,1854,70,36,47,Thank you!,2,Nearly Headless Nick,nearly headless nick,Thank you!,joy
1854,1855,70,36,126,"Good evening, Sir Nicholas!",2,Other,other,"Good evening, Sir Nicholas!",joy
1855,1856,70,36,47,Good evening!,2,Nearly Headless Nick,nearly headless nick,Good evening!,joy
1856,1857,70,36,126,"Good to see you, Sir Nicholas!",2,Other,other,"Good to see you, Sir Nicholas!",joy
1857,1858,70,36,47,Thank you! Hello! Hermione! Welcome back!,2,Nearly Headless Nick,nearly headless nick,Thank you! Hello! Hermione! Welcome back!,joy
1858,1859,70,36,3,"Thanks, Sir Nicholas!",2,Hermione Granger,hermione granger,"Thanks, Sir Nicholas!",joy
1859,1860,70,36,10,Harry- it's Hermione!,2,Neville Longbottom,neville longbottom,Harry- it's Hermione!,surprise
1861,1862,70,36,3,It's good to be back! Congratulations! I can't believe you solved it!,2,Hermione Granger,hermione granger,It's good to be back! Congratulations! I can't believe you solved it!,joy
1866,1867,70,36,3,"Oh, no!",2,Hermione Granger,hermione granger,"Oh, no!",surprise
1867,1868,70,36,5,"Sorry I'm late! The owl that delivered my release papers got all lost and confused. Some ruddy bird called Errol. And I'd just like to say that aif it hadn't been for you, Harry, and Ron, and Hermione, o' course, I woulduh- I'd still be you-know-where, so I- I'd just like to say 'Thanks.'",2,Rubeus Hagrid,rubeus hagrid,"Sorry I'm late! The owl that delivered my release papers got all lost and confused. Some ruddy bird called Errol. And I'd just like to say that aif it hadn't been for you, Harry, and Ron, and Hermione, o' course, I woulduh- I'd still be you-know-where, so I- I'd just like to say 'Thanks.'",sadness
1869,1870,70,36,5,Oh!,2,Rubeus Hagrid,rubeus hagrid,Oh!,surprise
1870,1871,70,36,127,Yeah! Yeah!,2,Students,students,Yeah! Yeah!,surprise
1871,1872,71,8,1,Lumos Maxima. Lumos Maxima. Lumos Maxima. Lumos Maxima. Lumos Maxima!,3,Harry Potter,harry potter,Lumos Maxima. Lumos Maxima. Lumos Maxima. Lumos Maxima. Lumos Maxima!,surprise
1872,1873,72,8,32,"Harry! Harry! Harry, open the door! Marge! How lovely to see...",3,Petunia Dursley,petunia dursley,"Harry! Harry! Harry, open the door! Marge! How lovely to see...",joy
1874,1875,72,8,21,What is it?,3,Vernon Dursley,vernon dursley,What is it?,surprise
1877,1878,72,8,1,I will if she does.,3,Harry Potter,harry potter,I will if she does.,anger
1878,1879,72,8,60,"Oh, you're still here, are you?",3,Marge Dursley,marge dursley,"Oh, you're still here, are you?",surprise
1880,1881,72,8,60,"Don't say yes in that ungrateful way. Damn good of my brother to keep you. He'd have been straight to an orphanage if he'd been dumped on my doorstep. Is that my Dudders? Is that my little neffy-pooh? Give us a kiss! Come on! Up, up!",3,Marge Dursley,marge dursley,"Don't say yes in that ungrateful way. Damn good of my brother to keep you. He'd have been straight to an orphanage if he'd been dumped on my doorstep. Is that my Dudders? Is that my little neffy-pooh? Give us a kiss! Come on! Up, up!",anger
1881,1882,72,8,21,Take Marge's suitcase upstairs!,3,Vernon Dursley,vernon dursley,Take Marge's suitcase upstairs!,anger
1884,1885,72,8,21,"Can I tempt you, Marge?",3,Vernon Dursley,vernon dursley,"Can I tempt you, Marge?",fear
1888,1889,72,8,1,"Oh, yeah. Yeah. I've been beaten loads of times.",3,Harry Potter,harry potter,"Oh, yeah. Yeah. I've been beaten loads of times.",sadness
1889,1890,72,8,60,"Excellent. I won't have this namby-pamby... wishy-washy nonsense about not beating people who deserve it. You mustn't blame yourself about how this one turned out. It's all to do with blood. Bad blood will out. What is it the boy's father did, Petunia?",3,Marge Dursley,marge dursley,"Excellent. I won't have this namby-pamby... wishy-washy nonsense about not beating people who deserve it. You mustn't blame yourself about how this one turned out. It's all to do with blood. Bad blood will out. What is it the boy's father did, Petunia?",anger
1890,1891,72,8,32,Nothing. He didn't work. He was unemployed.,3,Petunia Dursley,petunia dursley,Nothing. He didn't work. He was unemployed.,sadness
1893,1894,72,8,60,What did you say?,3,Marge Dursley,marge dursley,What did you say?,surprise
1894,1895,72,8,1,My dad wasn't a drunk!,3,Harry Potter,harry potter,My dad wasn't a drunk!,anger
1895,1896,72,8,60,"Oh, don't worry Don't fuss, Petunia. I have a very firm grip.",3,Marge Dursley,marge dursley,"Oh, don't worry Don't fuss, Petunia. I have a very firm grip.",fear
1898,1899,72,8,1,Shut up! Shut up!,3,Harry Potter,harry potter,Shut up! Shut up!,anger
1899,1900,72,8,60,"Mm. Right! Let me tell you... y-y-- Vernon! Vernon! Vernon, do something!",3,Marge Dursley,marge dursley,"Mm. Right! Let me tell you... y-y-- Vernon! Vernon! Vernon, do something!",anger
1900,1901,72,8,21,"Ow! Ripper! Ow! Ripper, get down, boy! Down! Ripper, stop it! Stop! I've got you, Marge! I've got you! Hold on, hold on! Get off!",3,Vernon Dursley,vernon dursley,"Ow! Ripper! Ow! Ripper, get down, boy! Down! Ripper, stop it! Stop! I've got you, Marge! I've got you! Hold on, hold on! Get off!",anger
1901,1902,72,8,60,Don't you dare!,3,Marge Dursley,marge dursley,Don't you dare!,anger
1902,1903,72,8,21,Sorry!,3,Vernon Dursley,vernon dursley,Sorry!,sadness
1903,1904,72,8,32,"Oh, Vernon!",3,Petunia Dursley,petunia dursley,"Oh, Vernon!",surprise
1904,1905,72,8,21,"Oh, God! Marge! Please! Marge! Come back! You bring her back! You bring her back now and you put her right!",3,Vernon Dursley,vernon dursley,"Oh, God! Marge! Please! Marge! Come back! You bring her back! You bring her back now and you put her right!",anger
1905,1906,72,8,1,No! She deserved what she got! Keep away from me.,3,Harry Potter,harry potter,No! She deserved what she got! Keep away from me.,anger
1907,1908,72,8,1,Yeah? Try me.,3,Harry Potter,harry potter,Yeah? Try me.,anger
1908,1909,72,8,21,They won't let you back now. You've nowhere to go.,3,Vernon Dursley,vernon dursley,They won't let you back now. You've nowhere to go.,anger
